marker	target	nA	nB	wilcox.p	CLES	zA	zB	ZDiff	tissue
CDKN2A_1029_ENSG00000147889	TESK1_7016	3	6	0.869047619047619	0.277777777777778	1.39	0.465	0.925	OVARY
CDKN2A_1029_ENSG00000147889	TESK2_10420	3	6	0.869047619047619	0.277777777777778	0.24	-0.225	0.465	OVARY
CDKN2A_1029_ENSG00000147889	TEX14_56155	3	6	0.19047619047619	0.722222222222222	-0.01	0.5	-0.51	OVARY
CDKN2A_1029_ENSG00000147889	TGFBR1_7046	3	6	0.19047619047619	0.722222222222222	-0.43	0.415	-0.845	OVARY
CDKN2A_1029_ENSG00000147889	TGFBR2_7048	3	6	0.0238095238095238	0.944444444444444	-2.14	-0.535	-1.605	OVARY
CDKN2A_1029_ENSG00000147889	TGFBR3_7049	3	6	0.0476190476190476	0.888888888888889	0.48	0.885	-0.405	OVARY
CDKN2A_1029_ENSG00000147889	THNSL1_79896	3	6	0.651333162976504	0.444444444444444	0.29	0.365	-0.075	OVARY
CDKN2A_1029_ENSG00000147889	TJP2_9414	3	6	0.130952380952381	0.777777777777778	0.06	0.355	-0.295	OVARY
CDKN2A_1029_ENSG00000147889	TK2_7084	3	6	0.80952380952381	0.333333333333333	1.14	0.5	0.64	OVARY
CDKN2A_1029_ENSG00000147889	TLK1_9874	3	6	0.869047619047619	0.277777777777778	0.56	-0.38	0.94	OVARY
CDKN2A_1029_ENSG00000147889	TLK2_11011	3	6	0.976190476190476	0.111111111111111	1.03	0.775	0.255	OVARY
CDKN2A_1029_ENSG00000147889	TNIK_23043	3	6	0.547619047619048	0.5	-0.36	-0.24	-0.12	OVARY
CDKN2A_1029_ENSG00000147889	TNK1_8711	3	6	0.976190476190476	0.111111111111111	0.27	-0.7	0.97	OVARY
CDKN2A_1029_ENSG00000147889	TNK2_10188	3	6	0.80952380952381	0.333333333333333	0.08	-0.48	0.56	OVARY
CDKN2A_1029_ENSG00000147889	FPGT.TNNI3K_100526835	3	6	0.817924867202047	0.333333333333333	1.12	0.95	0.17	OVARY
CDKN2A_1029_ENSG00000147889	PBK_55872	3	6	0.869047619047619	0.277777777777778	0.85	0.495	0.355	OVARY
CDKN2A_1029_ENSG00000147889	TP53RK_112858	3	6	0.869047619047619	0.277777777777778	0.75	0.665	0.085	OVARY
CDKN2A_1029_ENSG00000147889	TPK1_27010	3	6	0.0769272159068079	0.833333333333333	-1.6	-0.78	-0.82	OVARY
CDKN2A_1029_ENSG00000147889	TRIB1_10221	3	6	0.452380952380952	0.555555555555556	-0.7	-0.12	-0.58	OVARY
CDKN2A_1029_ENSG00000147889	TRIB2_28951	3	6	0.130952380952381	0.777777777777778	-0.52	0.735	-1.255	OVARY
CDKN2A_1029_ENSG00000147889	TRIB3_57761	3	6	0.952380952380952	0.166666666666667	-0.14	-1.32	1.18	OVARY
CDKN2A_1029_ENSG00000147889	TRIO_7204	3	6	0.452380952380952	0.555555555555556	0.28	0.695	-0.415	OVARY
CDKN2A_1029_ENSG00000147889	TRPM6_140803	3	6	0.273809523809524	0.666666666666667	0.88	1.22	-0.34	OVARY
CDKN2A_1029_ENSG00000147889	TRPM7_54822	3	6	0.452380952380952	0.555555555555556	-0.31	-0.305	-0.005	OVARY
CDKN2A_1029_ENSG00000147889	TSKS_60385	3	6	0.452380952380952	0.555555555555556	-0.09	0.625	-0.715	OVARY
CDKN2A_1029_ENSG00000147889	TTBK1_84630	3	6	0.80952380952381	0.333333333333333	-0.99	-1.95	0.96	OVARY
CDKN2A_1029_ENSG00000147889	TTBK2_146057	3	6	0.19047619047619	0.722222222222222	-1.15	-0.55	-0.6	OVARY
CDKN2A_1029_ENSG00000147889	TTK_7272	3	6	0.976190476190476	0.111111111111111	-1.11	-1.965	0.855	OVARY
CDKN2A_1029_ENSG00000147889	TYK2_7297	3	6	0.988095238095238	0.0555555555555556	0.11	-1.53	1.64	OVARY
CDKN2A_1029_ENSG00000147889	TYRO3_7301	3	6	0.642857142857143	0.444444444444444	0.13	0.025	0.105	OVARY
CDKN2A_1029_ENSG00000147889	UCK1_83549	3	6	0.80952380952381	0.333333333333333	0.69	-0.3	0.99	OVARY
CDKN2A_1029_ENSG00000147889	UHMK1_127933	3	6	0.273809523809524	0.666666666666667	-0.05	0.395	-0.445	OVARY
CDKN2A_1029_ENSG00000147889	ULK1_8408	3	6	0.916666666666667	0.222222222222222	0.8	0.2	0.6	OVARY
CDKN2A_1029_ENSG00000147889	ULK2_9706	3	6	0.19047619047619	0.722222222222222	-0.33	-0.125	-0.205	OVARY
CDKN2A_1029_ENSG00000147889	ULK4_54986	3	6	0.0833333333333333	0.833333333333333	-0.31	0.295	-0.605	OVARY
CDKN2A_1029_ENSG00000147889	CMPK1_51727	3	6	0.273809523809524	0.666666666666667	-0.06	0.395	-0.455	OVARY
CDKN2A_1029_ENSG00000147889	UCK2_7371	3	6	0.916666666666667	0.222222222222222	-0.59	-2.035	1.445	OVARY
CDKN2A_1029_ENSG00000147889	UCKL1_54963	3	6	0.397709030241513	0.583333333333333	0.65	0.57	0.08	OVARY
CDKN2A_1029_ENSG00000147889	VRK1_7443	3	6	0.642857142857143	0.444444444444444	-0.06	-0.08	0.02	OVARY
CDKN2A_1029_ENSG00000147889	VRK2_7444	3	6	0.547619047619048	0.5	0.11	-0.175	0.285	OVARY
CDKN2A_1029_ENSG00000147889	VRK3_51231	3	6	0.642857142857143	0.444444444444444	-0.02	-0.065	0.045	OVARY
CDKN2A_1029_ENSG00000147889	WEE1_7465	3	6	0.726190476190476	0.388888888888889	-3.7	-4.4	0.7	OVARY
CDKN2A_1029_ENSG00000147889	WNK4_65266	3	6	0.642857142857143	0.444444444444444	0.1	-0.015	0.115	OVARY
CDKN2A_1029_ENSG00000147889	XYLB_9942	3	6	0.547619047619048	0.5	0.36	0.76	-0.4	OVARY
CDKN2A_1029_ENSG00000147889	YES1_7525	3	6	0.642857142857143	0.444444444444444	-0.2	-0.81	0.61	OVARY
CDKN2A_1029_ENSG00000147889	ZAK_51776	3	6	0.916666666666667	0.222222222222222	0.97	0.415	0.555	OVARY
CDKN2A_1029_ENSG00000147889	ZAP70_7535	3	6	0.0833333333333333	0.833333333333333	-2.03	-0.21	-1.82	OVARY
ARID1A_8289_ENSG00000117713	AAK1_22848	5	5	0.154761904761905	0.72	-0.82	-0.25	-0.57	OVARY
ARID1A_8289_ENSG00000117713	AATK_9625	5	5	0.888888888888889	0.28	1.15	-0.19	1.34	OVARY
ARID1A_8289_ENSG00000117713	ABL1_25	5	5	0.345238095238095	0.6	-0.57	0.11	-0.68	OVARY
ARID1A_8289_ENSG00000117713	ABL2_27	5	5	0.154761904761905	0.72	-0.28	-0.02	-0.26	OVARY
ARID1A_8289_ENSG00000117713	ACVR1_90	5	5	0.111111111111111	0.76	-0.34	0.28	-0.62	OVARY
ARID1A_8289_ENSG00000117713	ACVR1B_91	5	5	0.852599004033148	0.32	0.49	0.21	0.28	OVARY
ARID1A_8289_ENSG00000117713	ACVR1C_130399	5	5	0.579365079365079	0.48	0.38	0.05	0.33	OVARY
ARID1A_8289_ENSG00000117713	ACVR2A_92	5	5	0.0476190476190476	0.84	-0.2	0.79	-0.99	OVARY
ARID1A_8289_ENSG00000117713	ACVR2B_93	5	5	0.888888888888889	0.28	0.34	0.08	0.26	OVARY
ARID1A_8289_ENSG00000117713	ACVRL1_94	5	5	0.952380952380952	0.2	-0.04	-0.89	0.85	OVARY
ARID1A_8289_ENSG00000117713	ADCK1_57143	5	5	0.726190476190476	0.4	0.14	0.13	0.01	OVARY
ARID1A_8289_ENSG00000117713	ADCK2_90956	5	5	0.726190476190476	0.4	-0.71	-0.79	0.0800000000000001	OVARY
ARID1A_8289_ENSG00000117713	COQ8B_79934	5	5	0.0277777777777778	0.88	0.05	0.79	-0.74	OVARY
ARID1A_8289_ENSG00000117713	ADCK5_203054	5	5	0.231671941282609	0.66	-0.32	0.06	-0.38	OVARY
ARID1A_8289_ENSG00000117713	ADK_132	5	5	0.0158730158730159	0.92	-0.24	0.57	-0.81	OVARY
ARID1A_8289_ENSG00000117713	ADPGK_83440	5	5	0.952380952380952	0.2	0.29	-0.65	0.94	OVARY
ARID1A_8289_ENSG00000117713	GRK2_156	5	5	0.5	0.52	-0.76	-0.64	-0.12	OVARY
ARID1A_8289_ENSG00000117713	GRK3_157	5	5	0.231671941282609	0.66	0.67	0.86	-0.19	OVARY
ARID1A_8289_ENSG00000117713	MAGI2_9863	5	5	0.541718677660229	0.5	-0.51	-0.33	-0.18	OVARY
ARID1A_8289_ENSG00000117713	AK1_203	5	5	0.420634920634921	0.56	-0.03	0.09	-0.12	OVARY
ARID1A_8289_ENSG00000117713	AK2_204	5	5	0.345238095238095	0.6	-0.31	-0.94	0.63	OVARY
ARID1A_8289_ENSG00000117713	AK4_205	5	5	0.0574805004836505	0.82	-0.24	0.09	-0.33	OVARY
ARID1A_8289_ENSG00000117713	AK3_50808	5	5	0.888888888888889	0.28	0.29	-0.58	0.87	OVARY
ARID1A_8289_ENSG00000117713	AK5_26289	5	5	0.726190476190476	0.4	0.63	0.16	0.47	OVARY
ARID1A_8289_ENSG00000117713	AK7_122481	5	5	0.420634920634921	0.56	-0.22	0	-0.22	OVARY
ARID1A_8289_ENSG00000117713	AKT1_207	5	5	0.895654778431518	0.28	0.19	-0.1	0.29	OVARY
ARID1A_8289_ENSG00000117713	AKT2_208	5	5	0.579365079365079	0.48	0.21	0.03	0.18	OVARY
ARID1A_8289_ENSG00000117713	AKT3_10000	5	5	0.78968253968254	0.36	-0.22	-0.44	0.22	OVARY
ARID1A_8289_ENSG00000117713	ALK_238	5	5	0.5	0.52	-0.36	-0.04	-0.32	OVARY
ARID1A_8289_ENSG00000117713	STRADB_55437	5	5	0.579365079365079	0.48	-0.36	-0.44	0.08	OVARY
ARID1A_8289_ENSG00000117713	CDK15_65061	5	5	0.726190476190476	0.4	1.32	0.41	0.91	OVARY
ARID1A_8289_ENSG00000117713	AMHR2_269	5	5	0.726190476190476	0.4	-0.12	-0.06	-0.06	OVARY
ARID1A_8289_ENSG00000117713	ANKK1_255239	5	5	0.984126984126984	0.12	0.96	0.08	0.88	OVARY
ARID1A_8289_ENSG00000117713	RIPK4_54101	5	5	0.0158730158730159	0.92	-0.36	0.51	-0.87	OVARY
ARID1A_8289_ENSG00000117713	ARAF_369	5	5	0.952380952380952	0.2	0.91	0.07	0.84	OVARY
ARID1A_8289_ENSG00000117713	NUAK1_9891	5	5	0.111111111111111	0.76	0.21	0.67	-0.46	OVARY
ARID1A_8289_ENSG00000117713	DBF4_10926	5	5	0.541718677660229	0.5	0.39	0.39	0	OVARY
ARID1A_8289_ENSG00000117713	ATM_472	5	5	0.996773984737111	0	-0.69	-0.93	0.24	OVARY
ARID1A_8289_ENSG00000117713	ATR_545	5	5	0.0753968253968254	0.8	-1.79	-0.89	-0.9	OVARY
ARID1A_8289_ENSG00000117713	AURKA_6790	5	5	0.345238095238095	0.6	-3.36	-2.97	-0.39	OVARY
ARID1A_8289_ENSG00000117713	AURKB_9212	5	5	0.888888888888889	0.28	-0.52	-1.59	1.07	OVARY
ARID1A_8289_ENSG00000117713	AURKC_6795	5	5	0.888888888888889	0.28	0.61	-0.07	0.68	OVARY
ARID1A_8289_ENSG00000117713	AXL_558	5	5	0.0712283486970494	0.8	0.54	1.03	-0.49	OVARY
ARID1A_8289_ENSG00000117713	MAGI1_9223	5	5	0.992063492063492	0.08	0.59	-0.64	1.23	OVARY
ARID1A_8289_ENSG00000117713	BCKDK_10295	5	5	0.00793650793650794	0.96	-3.1	-0.24	-2.86	OVARY
ARID1A_8289_ENSG00000117713	BCR_613	5	5	0.579365079365079	0.48	-0.37	-1.64	1.27	OVARY
ARID1A_8289_ENSG00000117713	BLK_640	5	5	0.579365079365079	0.48	0.68	0.86	-0.18	OVARY
ARID1A_8289_ENSG00000117713	BMP2K_55589	5	5	0.845238095238095	0.32	0.95	0.43	0.52	OVARY
ARID1A_8289_ENSG00000117713	BMPR1A_657	5	5	0.21031746031746	0.68	-0.34	0.16	-0.5	OVARY
ARID1A_8289_ENSG00000117713	BMPR1B_658	5	5	0.845238095238095	0.32	0.75	0.22	0.53	OVARY
ARID1A_8289_ENSG00000117713	BMPR2_659	5	5	0.875423680709037	0.3	0.24	-0.48	0.72	OVARY
ARID1A_8289_ENSG00000117713	BMX_660	5	5	0.273809523809524	0.64	0.14	0.54	-0.4	OVARY
ARID1A_8289_ENSG00000117713	BRAF_673	5	5	0.996031746031746	0.04	-0.23	-2.41	2.18	OVARY
ARID1A_8289_ENSG00000117713	BRD2_6046	5	5	0.345238095238095	0.6	-0.6	-0.45	-0.15	OVARY
ARID1A_8289_ENSG00000117713	BRD3_8019	5	5	0.924603174603175	0.24	0.36	-0.07	0.43	OVARY
ARID1A_8289_ENSG00000117713	BRD4_23476	5	5	0.888888888888889	0.28	-0.37	-1.67	1.3	OVARY
ARID1A_8289_ENSG00000117713	BRDT_676	5	5	0.345238095238095	0.6	0.71	1.01	-0.3	OVARY
ARID1A_8289_ENSG00000117713	BTK_695	5	5	0.0753968253968254	0.8	-1.31	-0.62	-0.69	OVARY
ARID1A_8289_ENSG00000117713	BUB1_699	5	5	0.726190476190476	0.4	0.83	-0.27	1.1	OVARY
ARID1A_8289_ENSG00000117713	BUB1B_701	5	5	0.345238095238095	0.6	-1.5	-0.26	-1.24	OVARY
ARID1A_8289_ENSG00000117713	PSTK_118672	5	5	0.78968253968254	0.36	-0.36	-1.33	0.97	OVARY
ARID1A_8289_ENSG00000117713	TSSK4_283629	5	5	0.154761904761905	0.72	0.32	0.61	-0.29	OVARY
ARID1A_8289_ENSG00000117713	LMBR1_64327	5	5	0.21031746031746	0.68	0.57	0.74	-0.17	OVARY
ARID1A_8289_ENSG00000117713	IPPK_64768	5	5	0.111111111111111	0.76	-1.24	0.53	-1.77	OVARY
ARID1A_8289_ENSG00000117713	STKLD1_169436	5	5	0.0158730158730159	0.92	-1.17	0.19	-1.36	OVARY
ARID1A_8289_ENSG00000117713	CALM1_801	5	5	0.827129087069637	0.34	0.57	0.57	0	OVARY
ARID1A_8289_ENSG00000117713	CALM2_805	5	5	0.972222222222222	0.16	-0.29	-1.07	0.78	OVARY
ARID1A_8289_ENSG00000117713	CALM3_808	5	5	0.0753968253968254	0.8	-1.09	-0.18	-0.91	OVARY
ARID1A_8289_ENSG00000117713	CAMK1_8536	5	5	0.111111111111111	0.76	-0.76	-0.14	-0.62	OVARY
ARID1A_8289_ENSG00000117713	CAMK1D_57118	5	5	0.5	0.52	0.25	0.27	-0.02	OVARY
ARID1A_8289_ENSG00000117713	CAMK1G_57172	5	5	0.458281322339771	0.54	0.36	0.44	-0.08	OVARY
ARID1A_8289_ENSG00000117713	CAMK2A_815	5	5	0.420634920634921	0.56	0.43	0.18	0.25	OVARY
ARID1A_8289_ENSG00000117713	CAMK2B_816	5	5	0.984126984126984	0.12	0.28	-1.14	1.42	OVARY
ARID1A_8289_ENSG00000117713	CAMK2D_817	5	5	0.888888888888889	0.28	0.49	0.11	0.38	OVARY
ARID1A_8289_ENSG00000117713	CAMK2G_818	5	5	0.78968253968254	0.36	0.7	0.06	0.64	OVARY
ARID1A_8289_ENSG00000117713	CAMK2N1_55450	5	5	0.78968253968254	0.36	-0.75	-1.7	0.95	OVARY
ARID1A_8289_ENSG00000117713	CAMK4_814	5	5	0.5	0.52	0.1	0.09	0.01	OVARY
ARID1A_8289_ENSG00000117713	CAMKK1_84254	5	5	0.699799075951516	0.42	0.315	0.14	0.175	OVARY
ARID1A_8289_ENSG00000117713	CAMKK2_10645	5	5	0.99201465182311	0.0600000000000001	0.95	0.62	0.33	OVARY
ARID1A_8289_ENSG00000117713	TRPV1_7442	5	5	0.888888888888889	0.28	0.25	-0.2	0.45	OVARY
ARID1A_8289_ENSG00000117713	CASK_8573	5	5	0.00793650793650794	0.96	-0.63	0.72	-1.35	OVARY
ARID1A_8289_ENSG00000117713	CDK20_23552	5	5	0.799017320821632	0.36	-0.1	-0.67	0.57	OVARY
ARID1A_8289_ENSG00000117713	CDADC1_81602	5	5	0.541718677660229	0.5	-1.49	-1	-0.49	OVARY
ARID1A_8289_ENSG00000117713	CDK1_983	5	5	0.21031746031746	0.68	-2.82	-1.83	-0.99	OVARY
ARID1A_8289_ENSG00000117713	CDK11B_984	5	5	0.345238095238095	0.6	-1.36	-0.74	-0.62	OVARY
ARID1A_8289_ENSG00000117713	CDK11A_728642	5	5	0.654761904761905	0.44	-3.01	-3.51	0.5	OVARY
ARID1A_8289_ENSG00000117713	CDK13_8621	5	5	0.888888888888889	0.28	0.29	-0.19	0.48	OVARY
ARID1A_8289_ENSG00000117713	CDC42BPA_8476	5	5	0.579365079365079	0.48	-0.24	-1.3	1.06	OVARY
ARID1A_8289_ENSG00000117713	CDC42BPB_9578	5	5	0.799017320821632	0.36	1.05	0.83	0.22	OVARY
ARID1A_8289_ENSG00000117713	CDC7_8317	5	5	0.0753968253968254	0.8	0.1	0.71	-0.61	OVARY
ARID1A_8289_ENSG00000117713	CDK10_8558	5	5	0.345238095238095	0.6	0.14	0.37	-0.23	OVARY
ARID1A_8289_ENSG00000117713	CDK19_23097	5	5	0.111111111111111	0.76	-0.25	0.46	-0.71	OVARY
ARID1A_8289_ENSG00000117713	CDK2_1017	5	5	0.124576319290963	0.74	0.14	0.53	-0.39	OVARY
ARID1A_8289_ENSG00000117713	CDK3_1018	5	5	0.78968253968254	0.36	0.14	-0.31	0.45	OVARY
ARID1A_8289_ENSG00000117713	CDK4_1019	5	5	0.420634920634921	0.56	-0.34	-0.57	0.23	OVARY
ARID1A_8289_ENSG00000117713	CDK5_1020	5	5	0.420634920634921	0.56	-0.16	-0.05	-0.11	OVARY
ARID1A_8289_ENSG00000117713	CDK5R1_8851	5	5	0.273809523809524	0.64	-0.74	-0.24	-0.5	OVARY
ARID1A_8289_ENSG00000117713	CDK5R2_8941	5	5	0.654761904761905	0.44	-0.65	-0.62	-0.03	OVARY
ARID1A_8289_ENSG00000117713	CDK6_1021	5	5	0.21031746031746	0.68	-0.32	-0.22	-0.1	OVARY
ARID1A_8289_ENSG00000117713	CDK7_1022	5	5	0.726190476190476	0.4	0.71	0.9	-0.19	OVARY
ARID1A_8289_ENSG00000117713	CDK8_1024	5	5	0.273809523809524	0.64	0.57	0.94	-0.37	OVARY
ARID1A_8289_ENSG00000117713	CDK9_1025	5	5	0.654761904761905	0.44	0.23	0.24	-0.00999999999999998	OVARY
ARID1A_8289_ENSG00000117713	CDKL1_8814	5	5	0.0753968253968254	0.8	-0.91	-0.25	-0.66	OVARY
ARID1A_8289_ENSG00000117713	CDKL2_8999	5	5	0.111111111111111	0.76	-0.29	0.38	-0.67	OVARY
ARID1A_8289_ENSG00000117713	CDKL3_51265	5	5	0.888888888888889	0.28	1.03	0.82	0.21	OVARY
ARID1A_8289_ENSG00000117713	CDKL4_344387	5	5	0.996031746031746	0.04	-0.7	-1.38	0.68	OVARY
ARID1A_8289_ENSG00000117713	CDKL5_6792	5	5	0.768328058717391	0.38	0.71	0.4	0.31	OVARY
ARID1A_8289_ENSG00000117713	CDKN1A_1026	5	5	0.654761904761905	0.44	1.25	0.79	0.46	OVARY
ARID1A_8289_ENSG00000117713	CDKN1B_1027	5	5	0.0277777777777778	0.88	-0.75	0.04	-0.79	OVARY
ARID1A_8289_ENSG00000117713	CDKN1C_1028	5	5	0.376649016731419	0.58	-0.76	-0.27	-0.49	OVARY
ARID1A_8289_ENSG00000117713	CDKN2B_1030	5	5	0.345238095238095	0.6	0.35	0.49	-0.14	OVARY
ARID1A_8289_ENSG00000117713	CDKN2C_1031	5	5	0.924603174603175	0.24	0.23	-0.54	0.77	OVARY
ARID1A_8289_ENSG00000117713	CDKN2D_1032	5	5	0.981927428976719	0.12	-0.86	-1.29	0.43	OVARY
ARID1A_8289_ENSG00000117713	CERK_64781	5	5	0.654761904761905	0.44	0.17	0.34	-0.17	OVARY
ARID1A_8289_ENSG00000117713	CHEK1_1111	5	5	0.345238095238095	0.6	-4.83	-3.29	-1.54	OVARY
ARID1A_8289_ENSG00000117713	CHEK2_11200	5	5	0.0158730158730159	0.92	0.27	0.91	-0.64	OVARY
ARID1A_8289_ENSG00000117713	CHKA_1119	5	5	0.376649016731419	0.58	-0.95	-0.95	0	OVARY
ARID1A_8289_ENSG00000117713	CHKB_1120	5	5	0.0158730158730159	0.92	0.08	0.93	-0.85	OVARY
ARID1A_8289_ENSG00000117713	CHUK_1147	5	5	0.888888888888889	0.28	0.73	0.43	0.3	OVARY
ARID1A_8289_ENSG00000117713	CIB2_10518	5	5	0.21031746031746	0.68	-0.39	-0.29	-0.1	OVARY
ARID1A_8289_ENSG00000117713	CIT_11113	5	5	0.78968253968254	0.36	-1.2	-1.58	0.38	OVARY
ARID1A_8289_ENSG00000117713	CKB_1152	5	5	0.952380952380952	0.2	0.91	0.2	0.71	OVARY
ARID1A_8289_ENSG00000117713	CKM_1158	5	5	0.888888888888889	0.28	-0.08	-0.82	0.74	OVARY
ARID1A_8289_ENSG00000117713	CKMT1B_1159	5	5	0.735190350498274	0.4	-0.38	-0.42	0.04	OVARY
ARID1A_8289_ENSG00000117713	CKMT2_1160	5	5	0.0277777777777778	0.88	-1.03	0.22	-1.25	OVARY
ARID1A_8289_ENSG00000117713	CKS1B_1163	5	5	0.952380952380952	0.2	0.82	0.22	0.6	OVARY
ARID1A_8289_ENSG00000117713	CKS2_1164	5	5	0.273809523809524	0.64	0.57	0.8	-0.23	OVARY
ARID1A_8289_ENSG00000117713	CLK1_1195	5	5	0.273809523809524	0.64	0.51	0.8	-0.29	OVARY
ARID1A_8289_ENSG00000117713	CLK2_1196	5	5	0.78968253968254	0.36	0.4	0.32	0.08	OVARY
ARID1A_8289_ENSG00000117713	CLK3_1198	5	5	0.924603174603175	0.24	-0.26	-0.96	0.7	OVARY
ARID1A_8289_ENSG00000117713	CLK4_57396	5	5	0.5	0.52	-0.17	0.16	-0.33	OVARY
ARID1A_8289_ENSG00000117713	COASY_80347	5	5	0.888888888888889	0.28	0.1	-0.74	0.84	OVARY
ARID1A_8289_ENSG00000117713	COL4A3BP_10087	5	5	0.952380952380952	0.2	0.93	0.37	0.56	OVARY
ARID1A_8289_ENSG00000117713	COMMD3_23412	5	5	0.654761904761905	0.44	-0.08	-0.46	0.38	OVARY
ARID1A_8289_ENSG00000117713	CPNE3_8895	5	5	0.726190476190476	0.4	0.35	0.2	0.15	OVARY
ARID1A_8289_ENSG00000117713	CRIM1_51232	5	5	0.273809523809524	0.64	0.01	0.46	-0.45	OVARY
ARID1A_8289_ENSG00000117713	CDK12_51755	5	5	0.273809523809524	0.64	-0.68	-0.47	-0.21	OVARY
ARID1A_8289_ENSG00000117713	CRKL_1399	5	5	0.273809523809524	0.64	-0.83	-0.2	-0.63	OVARY
ARID1A_8289_ENSG00000117713	CSF1R_1436	5	5	0.0296635304732618	0.88	-2.12	-0.88	-1.24	OVARY
ARID1A_8289_ENSG00000117713	CSK_1445	5	5	0.111111111111111	0.76	0.22	0.85	-0.63	OVARY
ARID1A_8289_ENSG00000117713	CSNK1A1_1452	5	5	0.726190476190476	0.4	-0.08	0.04	-0.12	OVARY
ARID1A_8289_ENSG00000117713	CSNK1A1L_122011	5	5	0.5	0.52	0.83	0.57	0.26	OVARY
ARID1A_8289_ENSG00000117713	CSNK1D_1453	5	5	0.768328058717391	0.38	0.73	0.2	0.53	OVARY
ARID1A_8289_ENSG00000117713	CSNK1E_1454	5	5	0.345238095238095	0.6	-1.77	-1.64	-0.13	OVARY
ARID1A_8289_ENSG00000117713	CSNK1G1_53944	5	5	0.5	0.52	-0.56	-1.2	0.64	OVARY
ARID1A_8289_ENSG00000117713	CSNK1G2_1455	5	5	0.78968253968254	0.36	0.81	0.68	0.13	OVARY
ARID1A_8289_ENSG00000117713	CSNK1G3_1456	5	5	0.924603174603175	0.24	0.33	-0.13	0.46	OVARY
ARID1A_8289_ENSG00000117713	CSNK2A1_1457	5	5	0.924603174603175	0.24	1.05	0.83	0.22	OVARY
ARID1A_8289_ENSG00000117713	CSNK2A2_1459	5	5	0.154761904761905	0.72	-3.09	-2.8	-0.29	OVARY
ARID1A_8289_ENSG00000117713	CSNK2B_1460	5	5	0.984126984126984	0.12	-1.3	-1.87	0.57	OVARY
ARID1A_8289_ENSG00000117713	DAPK1_1612	5	5	0.345238095238095	0.6	-0.44	0.04	-0.48	OVARY
ARID1A_8289_ENSG00000117713	DAPK2_23604	5	5	0.726190476190476	0.4	0.2	0.02	0.18	OVARY
ARID1A_8289_ENSG00000117713	DAPK3_1613	5	5	0.924603174603175	0.24	-0.74	-1.12	0.38	OVARY
ARID1A_8289_ENSG00000117713	DCLK1_9201	5	5	0.654761904761905	0.44	-0.06	-0.11	0.05	OVARY
ARID1A_8289_ENSG00000117713	DCK_1633	5	5	0.0753968253968254	0.8	-3.2	-0.14	-3.06	OVARY
ARID1A_8289_ENSG00000117713	DDR1_780	5	5	0.420634920634921	0.56	-1.18	-0.77	-0.41	OVARY
ARID1A_8289_ENSG00000117713	DDR2_4921	5	5	0.654761904761905	0.44	0.55	0.5	0.05	OVARY
ARID1A_8289_ENSG00000117713	DGKA_1606	5	5	0.273809523809524	0.64	-1.05	-1.01	-0.04	OVARY
ARID1A_8289_ENSG00000117713	DGKB_1607	5	5	0.420634920634921	0.56	-0.33	-0.16	-0.17	OVARY
ARID1A_8289_ENSG00000117713	DGKD_8527	5	5	0.21031746031746	0.68	0.4	0.48	-0.08	OVARY
ARID1A_8289_ENSG00000117713	DGKG_1608	5	5	0.345238095238095	0.6	0.26	0.53	-0.27	OVARY
ARID1A_8289_ENSG00000117713	DGKH_160851	5	5	0.888888888888889	0.28	0.4	-0.36	0.76	OVARY
ARID1A_8289_ENSG00000117713	DGKI_9162	5	5	0.345238095238095	0.6	0.02	0.25	-0.23	OVARY
ARID1A_8289_ENSG00000117713	DGKK_139189	5	5	0.300200924048484	0.62	0.85	0.9	-0.05	OVARY
ARID1A_8289_ENSG00000117713	DGKQ_1609	5	5	0.78968253968254	0.36	-0.71	-1.75	1.04	OVARY
ARID1A_8289_ENSG00000117713	DGUOK_1716	5	5	0.78968253968254	0.36	0.67	0.05	0.62	OVARY
ARID1A_8289_ENSG00000117713	ULK3_25989	5	5	0.5	0.52	-0.5	-0.39	-0.11	OVARY
ARID1A_8289_ENSG00000117713	SGK223_157285	5	5	0.154761904761905	0.72	-2.25	-0.91	-1.34	OVARY
ARID1A_8289_ENSG00000117713	DLG1_1739	5	5	0.200982679178368	0.68	-0.22	0.49	-0.71	OVARY
ARID1A_8289_ENSG00000117713	DLG2_1740	5	5	0.768328058717391	0.38	0.78	0.65	0.13	OVARY
ARID1A_8289_ENSG00000117713	DLG3_1741	5	5	0.582982385104504	0.48	0.61	0.76	-0.15	OVARY
ARID1A_8289_ENSG00000117713	DLG4_1742	5	5	0.579365079365079	0.48	-0.16	0.22	-0.38	OVARY
ARID1A_8289_ENSG00000117713	DMPK_1760	5	5	0.952380952380952	0.2	-0.24	-0.83	0.59	OVARY
ARID1A_8289_ENSG00000117713	DTYMK_1841	5	5	0.928771651302951	0.24	0.27	0.01	0.26	OVARY
ARID1A_8289_ENSG00000117713	DUSP21_63904	5	5	0.0158730158730159	0.92	0.06	0.51	-0.45	OVARY
ARID1A_8289_ENSG00000117713	DSTYK_25778	5	5	0.345238095238095	0.6	-0.32	0.22	-0.54	OVARY
ARID1A_8289_ENSG00000117713	DYRK1A_1859	5	5	0.264809649501726	0.64	-0.1	0.22	-0.32	OVARY
ARID1A_8289_ENSG00000117713	DYRK1B_9149	5	5	0.726190476190476	0.4	0.96	0.6	0.36	OVARY
